Time,Force,Position,Sensor
6.028848,0.10476390500556636,0.0,f
6.033208000000002,0.10306389763352745,0.0,f
6.037560000000003,0.09722160566360027,0.0,f
6.041920000000001,0.09382159091952248,0.0,f
6.046276000000002,0.09456386077333297,0.0,f
6.050640000000001,0.097826759730963,0.0,f
6.054992000000002,0.1002690369568124,0.0,f
6.0593520000000005,0.10267213824367671,0.0,f
6.06372,0.10743919792565423,0.0,f
6.068072000000001,0.10734125807819155,0.0,f
6.072424000000002,0.1047618650658944,0.0,f
6.076784,0.0997010188887628,0.0,f
6.081136000000001,0.09874328137053437,0.0,f
6.085484000000001,0.09364325925441769,0.0,f
6.089836000000002,0.09186490000440864,0.0,f
6.094192,0.08838653338236067,0.0,f
6.098535999999999,0.08574837646158591,0.0,f
6.102888,0.08895251151073834,0.0,f
6.107240000000001,0.09047622715734441,0.0,f
6.111599999999999,0.0912184970111549,0.0,f
6.115960000000001,0.08947931370013093,0.0,f
6.120312000000002,0.09272262468826843,0.0,f
6.124668,0.09600511161539098,0.0,f
6.129024000000001,0.09518448988361033,0.0,f
6.1333800000000025,0.09274221265776096,0.0,f
6.137732,0.09026075949292649,0.0,f
6.142088000000001,0.09358242235903413,0.0,f
6.1464440000000025,0.09608346349336112,0.0,f
6.150796,0.10024533606074196,0.0,f
6.1551480000000005,0.10938970292728424,0.0,f
6.159500000000001,0.11769386009255334,0.0,f
6.16386,0.1260371931968075,0.0,f
6.1682120000000005,0.12935885606291514,0.0,f
6.172568000000002,0.13105886343495404,0.0,f
6.176924,0.1285774102701196,0.0,f
6.181280000000001,0.1294959718493629,0.0,f
6.18562,0.12793308026377176,0.0,f
6.189972000000001,0.12216914017181474,0.0,f
6.194328000000002,0.11972686294596535,0.0,f
6.198688000000001,0.11726499775062342,0.0,f
6.203040000000001,0.11564334225655469,0.0,f
6.2074,0.1075937956474546,0.0,f
6.211764000000002,0.10116590453242325,0.0,f
6.2161120000000025,0.09719987861273381,0.0,f
6.220452000000002,0.09321426472355185,0.0,f
6.224808,0.08924823880386243,0.0,f
6.229172000000002,0.08196055001806536,0.0,f
6.233520000000002,0.07551307093354147,0.0,f
6.237871999999999,0.06658413868418311,0.0,f
6.242228000000001,0.05599437500177095,0.0,f
6.246588000000003,0.04624482102063196,0.0,f
6.250935999999999,0.03729630080178107,0.0,f
6.255288,0.03149318477083897,0.0,f
6.2596440000000015,0.02895296769752689,0.0,f
6.264004,0.029754001459814994,0.0,f
6.268356000000001,0.02887461581955674,0.0,f
6.272712000000002,0.027975642209805945,0.0,f
6.277063999999999,0.032098338838201686,0.0,f
6.281420000000001,0.03788186689965125,0.0,f
6.2857720000000015,0.046186024064920346,0.0,f
6.290127999999999,0.05533039093146262,0.0,f
6.294488000000001,0.06677995228464051,0.0,f
6.298840000000002,0.08155117650392603,0.0,f
6.303191999999999,0.0988430298270311,0.0,f
6.307548000000001,0.11775653864420489,0.0,f
6.311904000000002,0.13500921602832489,0.0,f
6.316264,0.15310210311371802,0.0,f
6.320612000000001,0.1720547878698769,0.0,f
6.324976,0.19204148903532842,0.0,f
6.329332000000001,0.22029109844015798,0.0,f
6.333684000000002,0.25866032721234483,0.005975072207130853,f
6.338036000000002,0.3029481268455231,0.01269364137180293,f
6.342396000000001,0.35172868849331534,0.019946001326980163,f
6.34676,0.40734638258134237,0.02728118771049086,f
6.3511120000000005,0.46814037767655026,0.03480263058276605,f
6.3554720000000025,0.5373539847670765,0.042405808851386534,f
6.359828,0.619109900481317,0.0498936428382573,f
6.364188000000002,0.7084452184896025,0.05736093086179726,f
6.368544,0.8005145602792195,0.06500485723127676,f
6.372896000000001,0.8977602030760176,0.07272632075597808,f
6.377252000000002,1.0026636000448308,0.0804404616912834,f
6.381603999999999,1.117667028411509,0.08809353387830103,f
6.385960000000001,1.239488001248929,0.09568188868539644,f
6.390316000000002,1.3664265111850529,0.10332556725718424,f
6.394680000000001,1.4977990522745468,0.11104180397190089,f
6.399032000000002,1.6385685308470799,0.11874740052100671,f
6.403388,1.7845926623047639,0.1264959929250986,f
6.4077480000000016,1.9383528998124333,0.1341880201582255,f
6.4121120000000005,2.0978007985209954,0.1416101822227056,f
6.416492000000002,2.2476775410079917,0.148913118123571,f
6.420884000000001,2.3851686786272137,0.15021087190812965,f
6.425272,2.5161752672570667,0.15065963289327325,f
6.429668,2.6390168874950053,0.15052228535981677,f
6.434052000000001,2.752755389792292,0.1502243633195958,f
6.438456000000002,2.8565701524171465,0.1497276792837196,f
6.442844000000001,2.9480384861132123,0.14915900614603858,f
6.447228000000003,3.023995431770322,0.14866257772699004,f
6.451616000000001,3.086062644882545,0.1481415152639114,f
6.4559960000000025,3.140648395548185,0.14740458029413658,f
6.460388000000002,3.1869320620354618,0.146526101156752,f
6.464772,3.2216311574172525,0.14563695144816638,f
6.469176000000001,3.243182790107967,0.14475528367937907,f
6.473564,3.2499065407050582,0.14394354639607027,f
6.477948000000001,3.2451044841051413,0.1430687722940114,f
6.482336,3.232019931296354,0.14204897931901134,f
6.486716000000001,3.213075571535053,0.14084136950221565,f
6.4911080000000005,3.187352843241995,0.13952823385902596,f
6.495492000000002,3.1498888400875114,0.13828023784665863,f
6.499892000000003,3.105859863078782,0.13720096655656475,f
6.504284000000002,3.0607752087043614,0.13624903070751893,f
6.508668,3.017214269976547,0.13529981156727994,f
6.5130240000000015,2.975118282986861,0.13438077447975777,f
6.517372000000002,2.9369882888696313,0.1334043464327223,f
6.5217240000000025,2.898779942874431,0.1324520769986539,f
6.526076,2.8645571777211787,0.13143966511175076,f
6.530436000000002,2.8360004128124205,0.13029991889450518,f
