Time,Force,Position,Sensor
0.0,0.0,0.0,f
0.1111111111111111,0.0,0.0,f
0.2222222222222222,0.0,0.0,f
0.3333333333333333,0.0,0.0,f
0.4444444444444444,0.0,0.0,f
0.5555555555555556,0.0,0.0,f
0.6666666666666666,0.0,0.0,f
0.7777777777777777,0.0,0.0,f
0.8888888888888888,0.0,0.0,f
1.0,0.0,0.0,f
14.721556,7.76495377782337,0.1479177711475756,r
14.72592,7.76087048409787,0.1475466855300075,r
14.730272,7.7486820407118,0.1471652666957332,r
14.734624,7.734850814961469,0.1467198944699758,r
14.738988,7.715867351953541,0.1463293761414586,r
14.743344,7.697783323393262,0.1459258478830468,r
14.747699999999998,7.683052663195283,0.1454878244352171,r
14.752056,7.675273109150195,0.1449706333411496,r
14.756415999999998,7.668681500429675,0.1444647688730276,r
14.76078,7.657592719470916,0.1440153297744918,r
14.765127999999995,7.647647742388095,0.1435407704092128,r
14.769479999999998,7.634515723105748,0.1431254639669763,r
14.773836,7.623348898881471,0.1427163691252143,r
14.778191999999995,7.614147269715263,0.1423164478341756,r
14.782543999999998,7.607888313320291,0.141870273251839,r
14.7869,7.604572029696553,0.1413785701925122,r
14.791252,7.601500115501107,0.1408736209883854,r
14.795607999999998,7.602392493238689,0.140305296083825,r
14.79996,7.6036955665673345,0.1397516702051603,r
14.804316,7.609784323011141,0.1391688300770025,r
14.808675999999998,7.619715186673831,0.1385301009181105,r
14.813032,7.63361034226955,0.1378282474214864,r
14.81738,7.645828813684116,0.1371405701628575,r
14.821748,7.658702350118039,0.1364617648333119,r
14.8261,7.672475320999611,0.1357720190878348,r
14.830455999999998,7.686003922452891,0.1350986599274947,r
14.834812,7.701087023373177,0.1344185555225443,r
14.839175999999998,7.715392874559959,0.1337467701827909,r
14.843528,7.731209083765117,0.1330339872574028,r
14.84788,7.750867400189159,0.1322687990572161,r
14.852244,7.767460859127818,0.1315551395513842,r
14.856603999999995,7.787285501714634,0.1308202053131824,r
14.860955999999998,7.807765209320806,0.1300896277301405,r
14.865312,7.823625559974592,0.1294172537187272,r
14.869656,7.832823315352406,0.1288313838298001,r
14.874012,7.838301148225482,0.1282919838046786,r
14.878363999999998,7.844434046117917,0.1277585113079185,r
14.88272,7.848157151544327,0.1272784607569647,r
14.887076,7.854334190885391,0.1267838540126828,r
14.891423999999995,7.859856165207096,0.1262881679872247,r
14.895775999999998,7.867832073443455,0.1257830288446719,r
14.900128,7.874786362518018,0.1252952394230463,r
14.90448,7.882395716611938,0.1248107923237998,r
14.908832,7.888084017096419,0.1243528269158489,r
14.913183999999998,7.89737005537149,0.1238627268762845,r
14.917535999999998,7.905145735628184,0.1234135642126983,r
14.921896,7.913165785313172,0.1229525942067259,r
14.926244,7.921063650284013,0.1225004512173919,r
14.930599999999998,7.929738764988355,0.1220496203542936,r
14.93496,7.935349022207317,0.1216430602647186,r
14.939315999999998,7.945578636378663,0.1211911067359597,r
14.943655999999995,7.958095858301888,0.1207003871643901,r
14.948007999999998,7.970979634367553,0.1201920512710241,r
14.952364,7.9860288334709475,0.1196492573685945,r
14.956719999999995,8.009128801154544,0.1190001941540109,r
14.961071999999998,8.035171441609377,0.1183169309723211,r
14.965424,8.060559017044852,0.1176329905521388,r
14.969783999999995,8.087090396356267,0.1169302843433388,r
14.974139999999998,8.111412211181321,0.116227064073927,r
14.978479999999998,8.134956776272874,0.1155294095935876,r
14.982831999999998,8.149096301296883,0.1148896545133745,r
14.987192,8.163724565177473,0.1142276784363166,r
14.991543999999998,8.181906425400028,0.113504571038228,r
14.995895999999998,8.196734917260281,0.112796738513793,r
15.000252,8.206411171862941,0.1121220987789139,r
15.004607999999998,8.213711535816463,0.1114112424044661,r
15.008964,8.219579585017128,0.1106965026495182,r
15.013316,8.22413750417908,0.1099730517898739,r
15.017671999999996,8.223421001369289,0.1092848428318135,r
15.022028,8.227934779082611,0.1085280470819508,r
15.026384,8.228195753985986,0.1077952564544041,r
15.030739999999998,8.224081741365268,0.1070900756087753,r
15.035096,8.217391610115751,0.1063971038757482,r
15.039451999999995,8.208780425256794,0.105722331088383,r
15.043799999999996,8.196982198198311,0.1050930929920674,r
15.048156,8.18428453669218,0.1044707855223499,r
15.052515999999995,8.17158687518605,0.1038484853417112,r
15.056871999999998,8.160033017555854,0.1032089187915613,r
15.06122,8.151421832696899,0.1025392491747133,r
15.065572,8.1408895942285,0.1018863512612567,r
15.069931999999998,8.136941907770556,0.1012121737241655,r
15.074284,8.134304351351325,0.1005521936701352,r
15.078632,8.126969394714191,0.099968670374617,r
15.082995999999998,8.124908860048796,0.0993562394965307,r
15.087356,8.127223312907498,0.0987220492651324,r
15.091711999999998,8.137799001957806,0.0980693278193267,r
15.096059999999998,8.150462070780327,0.0974304207676646,r
15.100416,8.164557454355707,0.096800547583373,r
15.104775999999998,8.183927259902829,0.0961451937942149,r
15.109127999999998,8.198966219374485,0.0955495506489523,r
15.11348,8.21633692804665,0.0949571019017697,r
15.117836,8.240780927585849,0.094334322850828,r
15.122196,8.272542587420377,0.0936713933789798,r
15.126548,8.309045788921436,0.0929775127086087,r
15.130903999999996,8.347470044031937,0.0922741598673252,r
15.13526,8.385649929714145,0.0915855920862695,r
15.139619999999995,8.423585445968063,0.0909117258599396,r
15.143971999999998,8.462176027241338,0.0902513336277863,r
15.148328,8.501299488819823,0.0896102287432614,r
15.152687999999998,8.543243438455397,0.0889534618995983,r
15.157044,8.585431757519261,0.0882904394568215,r
15.161396,8.62900824988736,0.0876103442862604,r
15.165751999999998,8.679081011368654,0.0868629006914891,r
15.170112,8.727477088668799,0.0861247156815283,r
15.174471999999998,8.776894785130734,0.0853873708392731,r
15.178824,8.824225101820458,0.0846469477398517,r
15.18318,8.87294359181441,0.08388857413253,r
15.187531999999996,8.918186528731917,0.0831418958039774,r
15.191888,8.963018770058362,0.0823859366767135,r
15.19624,9.006418696631945,0.081620924022114,r
15.200595999999996,9.050307362062112,0.0808414002124702,r
15.204956,9.087244921339389,0.0800851287670403,r
15.209308,9.119807493092566,0.0793488671139147,r
15.213663999999998,9.147872892607507,0.0786329142960269,r
15.218024,9.170786054864854,0.0779269892098554,r
15.222388,9.192511271797636,0.0772031677995642,r
15.22674,9.212271293672345,0.0764585706799521,r
15.231103999999998,9.226224013270098,0.0757142964857033,r
15.235475999999998,9.235024495610258,0.0749772265631198,r
15.239828,9.243292097645208,0.0742308509538684,r
15.24418,9.250371754355587,0.0734670216274617,r
15.248539999999998,9.2482126971612,0.0727374565405723,r
15.252883999999998,9.237592175795545,0.0720455220010088,r
15.257231999999998,9.223740470781731,0.0713461291168601,r
15.261584,9.199994986843796,0.0706691963518999,r
15.26594,9.169709092344034,0.0700153735317663,r
15.2703,9.134270960586676,0.0693621934693583,r
15.274644,9.1000988174194,0.0686876113875502,r
15.279,9.0593862636903,0.0680326009484127,r
15.283348,9.02006188326543,0.0673507470059358,r
15.287708,8.973419842545235,0.0666835596630903,r
15.29206,8.924612378787302,0.0660282302241853,r
15.296415999999995,8.870408308343485,0.0653772425509588,r
15.300771999999998,8.812484315394927,0.0647309222847227,r
15.30512,8.754315953018082,0.0640868577815071,r
15.309463999999998,8.694226537031795,0.0634435163671482,r
15.313851999999995,8.632748947741279,0.0628139606144833,r
15.318236,8.573603107651268,0.0621872515316634,r
15.322623999999998,8.51355783311361,0.0615532157034426,r
15.327016,8.447749397747627,0.060935346255474,r
15.331395999999998,8.377732301020325,0.0603405137120401,r
15.335787999999996,8.310291322921822,0.0597373951273299,r
15.340176,8.244527029004468,0.0591282900535596,r
15.344559999999998,8.178151811516384,0.0585367010670801,r
15.348944,8.114108343228809,0.0579466450136747,r
15.353323999999995,8.04982050551294,0.0573576040883136,r
15.357716,7.985821178673993,0.056786036949859,r
15.362104,7.917613190473725,0.0562364066606985,r
15.366491999999996,7.850715332312171,0.0556975137661627,r
15.37088,7.780141693094508,0.0551968158988466,r
15.375263999999998,7.710878183915558,0.0547064181834983,r
15.379652,7.647011281422494,0.0542051799865627,r
15.384031999999998,7.582289085930412,0.0537335426240267,r
15.388424,7.520020824352981,0.0532626075275466,r
15.392808,7.457386008633113,0.0528011666110978,r
15.397208,7.390953227142992,0.0523851632201043,r
15.401599999999998,7.324031706796288,0.0519851796804225,r
15.405984,7.255844197859496,0.0515968313210342,r
15.410372,7.188844634247274,0.0512291623859417,r
